1050,Alumínios,0,0.05,0.025,99.5,100,99.75,0,0.25,0.125,0,0.03,0.015,0,0,0,0,0,0,0,0.05,0.025,0,0.4,0.2,0,0,0,0,0,0,0,0.05,0.025,0,0.05,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,Alumínios,0,0,0,92.6,95,93.8,0,0.4,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.35,0,0,0,0,0,0,5,6,5.5,0,0.3,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1100,Alumínios,0,0,0,99,100,99.5,0,0.95,0.475,0,0,0,0,0,0,0,0,0,0,0.05,0.025,0,0,0,0,0,0,0,0,0,0.05,0.2,0.125,0,0.1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1350,Alumínios,0,0,0,99.5,100,99.75,0,0.1,0.05,0,0,0,0,0,0,0,0.01,0.005,0,0.01,0.005,0,0.4,0.2,0,0,0,0,0,0,0,0.05,0.025,0,0.05,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1200,Alumínios,0,0,0,99,100,99.5,0,1,0.5,0,0.05,0.025,0,0,0,0,0,0,0,0.05,0.025,0,0,0,0,0,0,0,0,0,0,0.05,0.025,0,0.1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3003,Alumínios,0,0,0,96.9,98.95,97.925,0,0.6,0.3,0,0,0,0,0,0,0,0,0,1,1.5,1.25,0,0.7,0.35,0,0,0,0,0,0,0.05,0.2,0.125,0,0.1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3104,Alumínios,0.8,1.3,1.05,95.3,98.35,96.825,0,0.6,0.3,0,0.1,0.05,0,0,0,0,0,0,0.8,1.4,1.1,0,0.8,0.4,0,0,0,0,0,0,0.05,0.25,0.15,0,0.25,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3105,Alumínios,0.2,0.8,0.5,96.1,99.5,97.8,0,0.6,0.3,0,0.1,0.05,0,0,0,0,0.2,0.1,0.3,0.8,0.55,0,0.7,0.35,0,0,0,0,0,0,0,0.3,0.15,0,0.4,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5005,Alumínios,0.5,1.1,0.8,97.15,99.5,98.325,0,0.3,0.15,0,0,0,0,0,0,0,0.1,0.05,0,0.2,0.1,0,0.7,0.35,0,0,0,0,0,0,0,0.2,0.1,0,0.25,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5052,Alumínios,2.2,2.8,2.5,95.9,97.65,96.775,0,0.25,0.125,0,0,0,0,0,0,0.15,0.35,0.25,0,0.1,0.05,0,0.4,0.2,0,0,0,0,0,0,0,0.1,0.05,0,0.1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6060,Alumínios,0,0.35,0.175,98.75,100,99.375,0,0.3,0.15,0,0.1,0.05,0,0,0,0,0.05,0.025,0,0.1,0.05,0,0.1,0.05,0,0,0,0,0,0,0,0.1,0.05,0,0.15,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6061,Alumínios,0.8,1.2,1,96,98.61,97.305,0.4,0.8,0.6,0,0.15,0.075,0,0,0,0.04,0.35,0.195,0,0.15,0.075,0,0.7,0.35,0,0,0,0,0,0,0.15,0.4,0.275,0,0.25,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6063,Alumínios,0.45,0.9,0.675,97.65,99.35,98.5,0.2,0.6,0.4,0,0.1,0.05,0,0,0,0,0.1,0.05,0,0.1,0.05,0,0.35,0.175,0,0,0,0,0,0,0,0.1,0.05,0,0.1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6101,Alumínios,0.35,0.8,0.575,97.74,99.35,98.545,0.3,0.7,0.5,0,0,0,0,0,0,0,0.03,0.015,0,0.03,0.015,0,0.5,0.25,0,0,0,0,0,0,0,0.1,0.05,0,0.1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6261,Alumínios,0.7,1,0.85,96.75,98.55,97.65,0.4,0.7,0.55,0,0.1,0.05,0,0,0,0,0.1,0.05,0.2,0.35,0.275,0,0.4,0.2,0,0,0,0,0,0,0.15,0.4,0.275,0,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6262,Alumínios,0.8,1.2,1,96.21,98.61,97.41,0.4,0.8,0.6,0,0.15,0.075,0,0,0,0.04,0.14,0.09,0,0.15,0.075,0,0.7,0.35,0,0,0,0,0,0,0.15,0.4,0.275,0,0.25,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6351,Alumínios,0.4,0.8,0.6,96.1,98.5,97.3,0.7,1.3,1,0,0.2,0.1,0,0,0,0,0,0,0.4,0.8,0.6,0,0.5,0.25,0,0,0,0,0,0,0,0.1,0.05,0,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8011,Alumínios,0,0.05,0.025,98.4,100,99.2,0,0.5,0.25,0,0,0,0,0,0,0,0.05,0.025,0,0.2,0.1,0,0.6,0.3,0,0,0,0,0,0,0,0.1,0.05,0,0.1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C11000,Cobre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.9,100,99.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C12000,Cobre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.9,100,99.95,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.012,0.008,0,0,0
C12200,Cobre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.9,100,99.95,0,0,0,0,0,0,0,0,0,0,0,0,0.015,0.04,0.0275,0,0,0
C18400,Cobre,0,0,0,0,0,0,0,0.1,0.05,0,0,0,0,0,0,0.4,1.2,0.8,0,0,0,0,0.15,0.075,0,0,0,0,0,0,99.8,100,99.9,0,0.7,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C70600,Cobre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,1,1.8,1.4,0,0,0,9,11,10,85.15,90,87.575,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0.05,0.025,0,0,0
C71500,Cobre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0.4,1,0.7,0,0,0,29,33,31,63.95,70.6,67.275,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0.05,0.025,0,0,0
C10200,Cobre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.95,100,99.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aisi201,Aços inox,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,16,18,17,0,7.5,3.75,67.85,80.5,74.175,0,0,0,3.5,5.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.075
Aisi202,Aços inox,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,17,19,18,0,10,5,63.85,79,71.425,0,0,0,4,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.075
Aisi204,Aços inox,0,0,0,0,0,0,0,0.5,0.25,0,0,0,0,0,0,0,18,9,0,9,4.5,67.43,100,83.715,0,0,0,0,5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.035
Aisi205,Aços inox,0,0,0,0,0,0,0,0.4,0.2,0,0,0,0,0,0,0,17,8.5,0,15,7.5,66.02,100,83.01,0,0,0,0,1.4,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0.09
Aisi301,Aços inox,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,16,18,17,0,2,1,70.85,78,74.425,0,0,0,6,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.075
Aisi302,Aços inox,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,17,19,18,0,2,1,67.85,75,71.425,0,0,0,8,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.075
Aisi303,Aços inox,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,17,19,18,0,2,1,67.85,75,71.425,0,0,0,8,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.075
Aisi303SE,Aços inox,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,17,19,18,0,2,1,67.85,75,71.425,0,0,0,8,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.075
Aisi304,Aços inox,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,18,20,19,0,2,1,64.92,74,69.46,0,0,0,8,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.04
Aisi304L,Aços inox,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,18,20,19,0,2,1,64.97,74,69.485,0,0,0,8,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.015
Aisi305,Aços inox,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,17,19,18,0,2,1,64.88,73,68.94,0,0,0,10,13,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.06
Aisi308,Aços inox,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,19,21,20,0,2,1,63.92,71,67.46,0,0,0,10,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.04
Aisi309,Aços inox,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,22,24,23,0,2,1,57.8,66,61.9,0,0,0,12,15,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1
Aisi309S,Aços inox,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,22,24,23,0,2,1,57.92,66,61.96,0,0,0,12,15,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.04
Aisi310,Aços inox,0,0,0,0,0,0,0,1.5,0.75,0,0,0,0,0,0,24,26,25,0,2,1,48.25,57,52.625,0,0,0,19,22,20.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.125
Aisi310S,Aços inox,0,0,0,0,0,0,0,1.5,0.75,0,0,0,0,0,0,24,26,25,0,2,1,48.42,57,52.71,0,0,0,19,22,20.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.04
Aisi311,Aços inox,0,0,0,0,0,0,0,3,1.5,0,0,0,0,0,0,18,20,19,0,2,1,48.975,58,53.4875,0,0,0,24,26,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0.0125
Aisi312,Aços inox,0,0,0,0,0,0,0,3,1.5,0,0,0,0,0,0,23,26,24.5,0,2,1,57.75,69,63.375,0,0,0,8,11,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.125
Aisi316,Aços inox,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,16,18,17,0,2,1,64.92,74,69.46,0,0,0,10,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.04
Aisi316L,Aços inox,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,16,18,17,0,2,1,61.97,72,66.985,0,0,0,10,14,12,0,0,0,0,0,0,2,3,2.5,0,0,0,0,0,0,0,0,0,0,0.03,0.015
Aisi317,Aços inox,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,18,20,19,0,2,1,57.92,68,62.96,0,0,0,11,15,13,0,0,0,0,0,0,3,4,3.5,0,0,0,0,0,0,0,0,0,0,0.08,0.04
Aisi321,Aços inox,0,0,0,0,0,0,0,1,0.5,0,0.4,0.2,0,0,0,17,19,18,0,2,1,65.52,74,69.76,0,0,0,9,12,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.04
Aisi329,Aços inox,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,28,25.5,0,2,1,63.3,73.5,68.4,0,0,0,2.5,5,3.75,0,0,0,0,0,0,1,1.5,1.25,0,0,0,0,0,0,0,0,0,0,0.2,0.1
Aisi330,Aços inox,0,0,0,0,0,0,0,0.75,0.375,0,0,0,0,0,0,14,16,15,0,2,1,45.25,52.75,49,0,0,0,33,36,34.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,100,50.125
Aisi347,Aços inox,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,17,19,18,0,2,1,65.92,74,69.96,0,0,0,9,12,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.04
Aisi348,Aços inox,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,17,19,18,0,2,1,65.92,74,69.96,0,0,0,9,12,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.04
SAE 5120,Aços inox,0,0,0,0,0,0,0.15,0.3,0.225,0,0,0,0,0,0,0.7,0.9,0.8,0.7,0.9,0.8,97.68,98.28,97.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.22,0.195
SAE 5130,Aços inox,0,0,0,0,0,0,0.15,0.3,0.225,0,0,0,0,0,0,0.8,1.1,0.95,0.7,0.9,0.8,97.37,98.07,97.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0.33,0.305
SAE 4817,Aços inox,0,0,0,0,0,0,0.15,0.3,0.225,0,0,0,0,0,0,0,0,0,0.4,0.6,0.5,94.85,95.85,95.35,0,0,0,3.25,3.75,3.5,0,0,0,0,0,0,0.2,0.3,0.25,0,0,0,0,0,0,0,0,0,0.15,0.2,0.175
SAE 4815,Aços inox,0,0,0,0,0,0,0.15,0.3,0.225,0,0,0,0,0,0,0,0,0,0.4,0.6,0.5,94.87,95.87,95.37,0,0,0,3.25,3.75,3.5,0,0,0,0,0,0,0.2,0.3,0.25,0,0,0,0,0,0,0,0,0,0.13,0.18,0.155
SAE 4720,Aços inox,0,0,0,0,0,0,0.15,0.3,0.225,0,0,0,0,0,0,0.35,0.55,0.45,0.5,0.7,0.6,96.78,97.78,97.28,0,0,0,0.9,1.2,1.05,0,0,0,0,0,0,0.15,0.25,0.2,0,0,0,0,0,0,0,0,0,0.17,0.22,0.195
SAE 4720,Aços inox,0,0,0,0,0,0,0.15,0.3,0.225,0,0,0,0,0,0,0.35,0.55,0.45,0.5,0.7,0.6,96.78,97.78,97.28,0,0,0,0.9,1.2,1.05,0,0,0,0,0,0,0.15,0.25,0.2,0,0,0,0,0,0,0,0,0,0.17,0.22,0.195
SAE 4718,Aços inox,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0.55,0.45,0.7,0.9,0.8,96.74,97.59,97.165,0,0,0,0.9,1.2,1.05,0,0,0,0,0,0,0.3,0.4,0.35,0,0,0,0,0,0,0,0,0,0.16,0.21,0.185
SAE 4626,Aços inox,0,0,0,0,0,0,0.15,0.3,0.225,0,0,0,0,0,0,0,0,0,0.45,0.65,0.55,97.51,98.31,97.91,0,0,0,0.7,1,0.85,0,0,0,0,0,0,0.15,0.25,0.2,0,0,0,0,0,0,0,0,0,0.24,0.29,0.265
SAE 4621,Aços inox,0,0,0,0,0,0,0.15,0.3,0.225,0,0,0,0,0,0,0,0,0,0.7,0.9,0.8,96.27,97.12,96.695,0,0,0,1.65,2,1.825,0,0,0,0,0,0,0.2,0.3,0.25,0,0,0,0,0,0,0,0,0,0.18,0.23,0.205
SAE 4620,Aços inox,0,0,0,0,0,0,0.15,0.3,0.225,0,0,0,0,0,0,0,0,0,0.45,0.65,0.55,96.53,97.38,96.955,0,0,0,1.65,2,1.825,0,0,0,0,0,0,0.2,0.3,0.25,0,0,0,0,0,0,0,0,0,0.17,0.22,0.195
SAE E4340,Aços inox,-1,-1,-1,-1,-1,-1,0.15,0.3,0.225,-1,-1,-1,-1,-1,-1,0.7,0.9,0.8,0.65,0.85,0.75,95.22,96.27,95.745,-1,-1,-1,1.65,2,1.825,-1,-1,-1,-1,-1,-1,0.2,0.3,0.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.38,0.43,0.405
SAE 4320,Aços inox,-1,-1,-1,-1,-1,-1,0.15,0.3,0.225,-1,-1,-1,-1,-1,-1,0.4,0.6,0.5,0.45,0.65,0.55,95.93,96.98,96.455,-1,-1,-1,1.65,2,1.825,-1,-1,-1,-1,-1,-1,0.2,0.3,0.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.17,0.22,0.195
SAE 4137,Aços inox,-1,-1,-1,-1,-1,-1,0.15,0.3,0.225,-1,-1,-1,-1,-1,-1,0.8,1.1,0.95,0.7,0.9,0.8,97.05,97.85,97.45,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.15,0.25,0.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.35,0.4,0.375
SAE 4135,Aços inox,-1,-1,-1,-1,-1,-1,0.15,0.3,0.225,-1,-1,-1,-1,-1,-1,0.3,1.1,0.7,0.7,0.9,0.8,97.07,98.37,97.72,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.15,0.25,0.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.33,0.38,0.355
SAE 4130,Aços inox,-1,-1,-1,-1,-1,-1,0.15,0.3,0.225,-1,-1,-1,-1,-1,-1,0.8,1.1,0.95,0.4,0.6,0.5,97.42,98.22,97.82,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.15,0.25,0.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.28,0.33,0.305
SAE 4118,Aços inox,-1,-1,-1,-1,-1,-1,0.15,0.3,0.225,-1,-1,-1,-1,-1,-1,0.4,0.6,0.5,0.7,0.9,0.8,97.82,98.49,98.155,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.08,0.15,0.115,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.18,0.23,0.205
SAE 4047,Aços inox,-1,-1,-1,-1,-1,-1,0.15,0.3,0.225,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7,0.9,0.8,98,98.5,98.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.2,0.3,0.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.45,0.5,0.475
SAE 4042,Aços inox,-1,-1,-1,-1,-1,-1,0.15,0.3,0.225,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7,0.9,0.8,98.05,98.55,98.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.2,0.3,0.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.4,0.45,0.425
SAE 4037,Aços inox,-1,-1,-1,-1,-1,-1,0.15,0.3,0.225,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7,0.9,0.8,98.1,98.6,98.35,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.2,0.3,0.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.35,0.4,0.375
SAE 4032,Aços inox,-1,-1,-1,-1,-1,-1,0.15,0.3,0.225,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7,0.9,0.8,98.15,98.65,98.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.2,0.3,0.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.3,0.35,0.325
SAE 4028,Aços inox,-1,-1,-1,-1,-1,-1,0.15,0.3,0.225,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7,0.9,0.8,98.2,98.7,98.45,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.2,0.3,0.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,0.3,0.275
SAE 4027,Aços inox,-1,-1,-1,-1,-1,-1,0.15,0.3,0.225,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7,0.9,0.8,98.2,98.7,98.45,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.2,0.3,0.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,0.3,0.275
SAE 4024,Aços inox,-1,-1,-1,-1,-1,-1,0.15,0.3,0.225,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7,0.9,0.8,98.25,98.75,98.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.2,0.3,0.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.2,0.25,0.225
SAE 4023,Aços inox,-1,-1,-1,-1,-1,-1,0.15,0.3,0.225,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7,0.9,0.8,98.25,98.75,98.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.2,0.3,0.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.2,0.25,0.225
